platform,architecture,packer,option,name,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15
Windows10,32bit,Themida,Advanced Level2,Dxpserver.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,regini.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level2,dccw.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Disable,conhost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,SnippingTool.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,VaultCmd.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level2,hwrreg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Level2,GamePanel.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,WWAHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,unsecapp.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,RMActivate_ssp_isv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level2,cmd.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,isoburn.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,recover.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level2,ntprint.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,cmdl32.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,quser.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,MsSpellCheckingHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,tpmvscmgrsvr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Level2,dfrgui.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,dxdiag.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,DevicePairingWizard.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,NetProj.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,vdsldr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,sfc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Disable,changepk.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Disable,bthudtask.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,PrintBrmEngine.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Disable,hwrreg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,wextract.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Disable,mspaint.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Disable,dfrgui.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,lodctr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,vssadmin.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,control.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level1,fontview.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,fontview.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,SnippingTool.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,credwiz.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,mofcomp.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Disable,PrintIsolationHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,qwinsta.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,psr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,AxInstUI.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Level2,mspaint.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,RecoveryDrive.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,WSManHTTPConfig.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level2,dxdiag.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,cttunesvr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,xlog.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,Dxpserver.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,verifier.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,printui.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,dccw.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Level1,dvdplay.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,IMCCPHR.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level2,ComputerDefaults.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level2,ApproveChildRequest.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,notepad.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,msdt.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Level1,GamePanel.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,SlideToShutDown.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,rrinstaller.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,VaultCmd.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,sdbinst.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,dfrgui.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,qprocess.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,WUDFHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,PnPutil.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level1,dccw.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,cacls.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Level1,certutil.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,WmiPrvSE.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,fltMC.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,net1.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level2,dccw.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,autoconv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,tscon.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,cttune.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,fontview.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,tasklist.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,SpeechUXTutorial.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,bthudtask.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,icardagt.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,fc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level1,irftp.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,csrss.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,tzutil.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,sdchange.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Disable,OptionalFeatures.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,PkgMgr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,wermgr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,logoff.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Disable,MSchedExe.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,rdpinit.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,InfDefaultInstall.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,SrTasks.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,setx.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,grpconv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,SystemPropertiesHardware.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,RelPost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,manage-bde.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,printfilterpipelinesvc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,doskey.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,snmptrap.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,migwiz.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,msiexec.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Disable,Dxpserver.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,control.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level1,LaunchTM.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,sdiagnhost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,audiodg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,tabcal.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Disable,ctfmon.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,Eap3Host.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,mpnotify.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,WFS.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,subst.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,shadow.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,dpapimig.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,dnscacheugc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Advanced Level2,ntprint.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,pcalua.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,RDVGHelper.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,tabcal.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,drvinst.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,WerFault.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,tcmsetup.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,consent.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,wlanext.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,logoff.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level1,EhStorAuthn.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Level1,baaupdate.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,bcdedit.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,diskperf.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level1,WorkFolders.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,msoobe.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,iscsicli.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Ultra Disable,PrintIsolationHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Level1,PrintIsolationHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows7,32bit,Themida,Disable Level2,csrstub.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows10,32bit,Themida,Disable Disable,credwiz.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Themida,Disable Level2,fltMC.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,137.0,195.0,64.0,45.0,0.0
Windows8,32bit,Original,Default,regedt32.exe,232.0,67.0,6.0,0.0,0.0,233.0,5.0,0.0,0.0,0.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,shrpubw.exe,232.0,3.0,5.0,0.0,0.0,233.0,174.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,verifier.exe,232.0,211.0,5.0,0.0,0.0,233.0,174.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows7,32bit,Original,Default,AdapterTroubleshooter.exe,232.0,254.0,2.0,0.0,0.0,233.0,78.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,Setup.exe,232.0,115.0,3.0,0.0,0.0,233.0,174.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows7,32bit,Original,Default,DevicePairingWizard.exe,232.0,28.0,4.0,0.0,0.0,233.0,78.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,xwizard.exe,232.0,179.0,7.0,0.0,0.0,233.0,174.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,eventvwr.exe,232.0,179.0,2.0,0.0,0.0,233.0,46.0,254.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,MdSched.exe,232.0,195.0,2.0,0.0,0.0,233.0,46.0,254.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,FXSCOVER.exe,232.0,163.0,5.0,0.0,0.0,233.0,174.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,LaunchTM.exe,232.0,195.0,2.0,0.0,0.0,233.0,174.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,WorkFolders.exe,232.0,243.0,2.0,0.0,0.0,233.0,174.0,253.0,255.0,255.0,204.0,204.0,204.0,204.0,204.0
Windows8,32bit,Original,Default,wbemtest.exe,232.0,179.0,7.0,0.0,0.0,233.0,5.0,0.0,0.0,0.0,204.0,204.0,204.0,204.0,204.0
